COMPILER:
Configured with: --prefix=/Applications/Xcode.app/Contents/Developer/usr --with-gxx-include-dir=/Applications/Xcode.app/Contents/Developer/Platforms/MacOSX.platform/Developer/SDKs/MacOSX10.11.sdk/usr/include/c++/4.2.1
Apple LLVM version 7.3.0 (clang-703.0.29)
Target: x86_64-apple-darwin15.4.0
D9-B5=24, 24+QP=111
E9-C5=24, 24+QP=111
F9-D5=24, 24+QP=111
G9-E5=24, 24+QP=111
H9-F5=24, 24+QP=111
I9-G5=24, 24+QP=111
J9-H5=24, 24+QP=111
K9-I5=24, 24+QP=111
L9-J5=24, 24+QP=111
M9-K5=24, 24+QP=111
N9-L5=24, 24+QP=111
O9-M5=24, 24+QP=111
5A-36=24, 24+QP=111
7A-56=24, 24+QP=111
9A-76=24, 24+QP=111
BA-96=24, 24+QP=111
DA-B6=24, 24+QP=111
EA-C6=24, 24+QP=111
FA-D6=24, 24+QP=111
GA-E6=24, 24+QP=111
HA-F6=24, 24+QP=111
IA-G6=24, 24+QP=111
JA-H6=24, 24+QP=111
KA-I6=24, 24+QP=111
LA-J6=24, 24+QP=111
MA-K6=24, 24+QP=111
NA-L6=24, 24+QP=111
OA-M6=24, 24+QP=111
5B-37=24, 24+QP=111
8B-67=24, 24+QP=111
AB-87=24, 24+QP=111
time used: 0.001918
number of solutions: 73812

base=34 width=2
---------------------------------
87-63=24, 24+WV=111
A7-83=24, 24+WV=111
B7-93=24, 24+WV=111
C7-A3=24, 24+WV=111
D7-B3=24, 24+WV=111
E7-C3=24, 24+WV=111
F7-D3=24, 24+WV=111
G7-E3=24, 24+WV=111
H7-F3=24, 24+WV=111
I7-G3=24, 24+WV=111
J7-H3=24, 24+WV=111
K7-I3=24, 24+WV=111
L7-J3=24, 24+WV=111
M7-K3=24, 24+WV=111
N7-L3=24, 24+WV=111
O7-M3=24, 24+WV=111
P7-N3=24, 24+WV=111
Q7-O3=24, 24+WV=111
R7-P3=24, 24+WV=111
S7-Q3=24, 24+WV=111
T7-R3=24, 24+WV=111
U7-S3=24, 24+WV=111
89-65=24, 24+WV=111
A9-85=24, 24+WV=111
C9-A5=24, 24+WV=111
D9-B5=24, 24+WV=111
E9-C5=24, 24+WV=111
F9-D5=24, 24+WV=111
G9-E5=24, 24+WV=111
H9-F5=24, 24+WV=111
I9-G5=24, 24+WV=111
J9-H5=24, 24+WV=111
K9-I5=24, 24+WV=111
L9-J5=24, 24+WV=111
M9-K5=24, 24+WV=111
N9-L5=24, 24+WV=111
O9-M5=24, 24+WV=111
P9-N5=24, 24+WV=111
Q9-O5=24, 24+WV=111
R9-P5=24, 24+WV=111
S9-Q5=24, 24+WV=111
T9-R5=24, 24+WV=111
U9-S5=24, 24+WV=111
5A-36=24, 24+WV=111
7A-56=24, 24+WV=111
9A-76=24, 24+WV=111
BA-96=24, 24+WV=111
DA-B6=24, 24+WV=111
EA-C6=24, 24+WV=111
FA-D6=24, 24+WV=111
time used: 0.004765
number of solutions: 214033

